playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8478493,2024,Joel Eriksson Ek,MIN,C,4on5,41,4369,93,25.84,0.04,0.07,0.08,0.09,0.09,0.1,83,4.48,0.3,0.19,0.74,0.12,1.32,3.33,0.28,0.3,0.28,0,0,6,0,1,7,0,0,0,0,0,0,1,5,6,6,0,0,28,0,2,1,5,1,0,0.13,0.18,0,0,0,0,7,6,6,0,0.05,0,0,0.35,0.35,0.33,93,1,65,9,18,6,11,14,62,28,53,4766,0,0,0,1,9.41,0.47,0.45,0.47,0.45,13,0,1,14,0,0,0,12,1,0,0.29,0.18,0,0,0,0,14,13,13,0.1,0,0,0.57,0.57,0.54,94,10.37,9.95,10.37,9.95,96,33,32,161,12,10,1,95,22,12,2.74,2.41,5.22,2,2,8,161,129,129,2.12,1.66,1.66,10.84,10.84,10.41,0.84,10.59,13,126,0,0,0,0,0,0
8478493,2024,Joel Eriksson Ek,MIN,C,5on4,41,7053,74,26.67,0.9,0.87,0.87,0.87,0.86,0.85,106,27.38,5.16,2.99,5.08,1,15.26,7.51,4.83,5.16,4.83,3,2,26,11,6,43,8,3,2,1,3,0,17,12,23,34,0,0,62,5,0,7,20,9,8,0.32,1.22,3.62,0,0,3,43,37,37,0,0.82,0.15,1.73,4.25,4.25,4.16,74,58,0,9,7,8,3,17,46,62,45,3087,0,4,2,3,120.56,15.23,14.29,15.23,14.29,112,54,50,216,16,16,1,116,28,22,2.39,3.41,9.43,1,5,10,216,166,166,2.83,2.87,2.78,15.29,15.29,14.58,19.27,1.62,1.55,1.62,1.55,21,5,6,32,2,0,0,21,2,3,0.6,0.25,0.78,1,1,0,32,26,26,0.22,0,0,1.84,1.84,1.75,4.95,0.73,78,12,0.04,0,3,0,2,0
8481592,2024,Jakob Pelletier,CGY,L,other,24,269,2,1.57,0.53,0.5,0.42,0.5,0.5,0.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,1,0,0,1127,0,0,0,0,2.18,0.88,0.88,0.88,0.88,2,1,2,5,0,0,0,2,0,1,0.06,0,0.82,0,0,0,5,3,3,0.02,0,0,0.9,0.9,0.9,2.2,0.78,0.78,0.78,0.78,1,2,4,7,0,0,0,0,2,1,0,0.23,0.55,0,0,0,7,3,3,0.03,0,0,0.81,0.81,0.81,4.31,4.28,25,25,0,0,0,0,0,0
8481592,2024,Jakob Pelletier,CGY,L,all,24,18200,422,12.61,0.46,0.51,0.49,0.53,0.47,0.53,209,27.53,2.51,1.78,6.56,0.96,15.21,10.98,2.47,2.54,2.5,3,4,30,8,14,52,11,4,7,1,4,0,13,10,26,34,3,6,5,23,6,15,26,9,3,0.58,1.12,0.81,1,2,1,52.11,38,38.29,7,0.37,1.35,1.1,1.77,1.76,1.76,422,47,25,58,292,59,77,35,251,5,9,68787,6,2,1,14,146.63,12.7,12.4,12.71,12.41,128,78,89,295,15,19,4,160,33,13,4.13,4.41,4.16,5,6,4,295.02,206,206.41,1.98,3.61,3.61,11.06,11.02,10.96,163.7,14.99,14.62,14.95,14.58,149,80,80,309,7,22,0,172,40,17,4.72,4.88,5.39,1,4,2,306.46,229,227.24,2.43,3.59,3.59,13.84,13.83,13.65,59.83,56.94,1204,1069,0,0,0,0,0,0
8481592,2024,Jakob Pelletier,CGY,L,5on5,24,15808,361,12.61,0.49,0.51,0.53,0.53,0.51,0.54,191,25.2,2.42,1.67,6.24,0.89,14.17,9.61,2.37,2.45,2.41,3,4,27,8,12,47,11,4,7,1,3,0,13,8,23,31,3,6,3,23,5,15,23,9,3,0.49,1.12,0.81,1,2,1,47.11,35,35.29,7,0.34,1.35,1.1,1.66,1.65,1.64,361,44,20,51,246,56,60,30,215,3,8,54673,6,2,1,10,136.87,11.2,10.91,11.21,10.92,118,75,82,275,14,19,4,151,30,12,3.95,3.91,3.34,5,5,4,275.02,193,193.41,1.86,3.61,3.61,9.44,9.4,9.33,132.41,11.59,11.28,11.55,11.24,121,65,62,248,5,17,0,140,32,14,3.76,3.93,3.91,1,3,1,245.46,186,184.23,1.8,3.28,3.28,10.12,10.11,10,35.65,33.59,943,826,0.4,0.21,11,7,8,6
8481592,2024,Jakob Pelletier,CGY,L,4on5,24,2016,54,11.11,0.18,0.05,0.16,0.1,0.13,0.1,70,1.61,0.08,0.06,0.15,0.05,0.54,1.13,0.08,0.08,0.08,0,0,2,0,1,3,0,0,0,0,0,0,0,2,2,2,0,0,2,0,1,0,2,0,0,0.08,0,0,0,0,0,3,2,2,0,0.01,0,0,0.1,0.1,0.1,54,1,5,5,43,2,16,4,32,2,0,3928,0,0,0,0,4.61,0.59,0.59,0.59,0.59,6,0,4,10,1,0,0,3,3,0,0.09,0.5,0,0,1,0,10,6,6,0.06,0,0,0.65,0.65,0.65,29.09,2.62,2.56,2.62,2.56,27,13,14,54,2,5,0,32,6,2,0.96,0.72,0.94,0,1,1,54,40,40,0.59,0.31,0.31,2.91,2.91,2.84,0.42,8.68,14,128,0,0,0,0,0,0
8481592,2024,Jakob Pelletier,CGY,L,5on4,24,107,5,3.58,1,0.96,1,0.94,1,0.92,38,0.73,0.01,0.06,0.17,0.02,0.5,0.24,0.01,0.01,0.01,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0,0.01,0,0,0.02,0.02,0.02,5,1,0,1,3,0,1,1,3,0,0,1117,0,0,0,1,2.98,0.03,0.03,0.03,0.03,2,2,1,5,0,0,0,4,0,0,0.03,0,0,0,0,0,5,4,4,0.04,0,0,0.07,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.06,30,2,0,0,0,0,0,0
8480015,2024,Owen Tippett,PHI,R,other,52,3236,58,23.67,0.5,0.47,0.66,0.41,0.64,0.45,127,12.37,0.94,0.93,2.57,0.41,7.81,4.34,0.89,0.94,0.89,3,2,7,10,9,26,6,1,0,0,2,1,8,5,6,16,0,0,0,5,0,0,13,4,0,0.45,0.5,0,0,1,0,26,17,17,0,0.26,0,0,1.2,1.2,1.12,58,15,4,7,32,5,5,17,31,0,1,3869,0,0,0,0,46.25,8.4,7.98,8.4,7.98,39,23,31,93,10,5,0,35,15,12,1.16,1.72,5.52,1,3,6,93,62,62,1.05,1.77,1.77,7.68,7.68,7.41,22.76,8.35,8.32,8.35,8.32,24,11,12,47,16,0,0,17,5,13,0.69,0.59,7.07,4,0,12,47,35,35,0.33,0,0,8.68,8.68,8.65,9.61,11.03,74,106,0.04,0,1,0,1,0
8480015,2024,Owen Tippett,PHI,R,all,52,52117,1130,30.81,0.56,0.51,0.54,0.46,0.56,0.48,259,149.03,10.76,9.76,34.73,4.84,84.4,60.51,10.57,10.91,10.71,10,6,128,77,99,304,30,14,12,0,26,2,58,93,114,191,6,14,5,75,22,38,163,38,4,4.73,4.9,1.14,8,6,0,304.43,205,206.39,17,2.15,2.04,0.61,12.31,12.43,12.2,1130,227,82,170,651,133,148,167,682,5,9,138227,14,14,7,46,473.73,46.24,43.96,46.51,44.19,428,225,265,918,51,44,4,487,109,57,13.79,13.5,18.95,16,20,15,919.25,653,654.39,7.65,9.73,9.97,43.92,44.07,42.81,373.68,36.42,35.05,36.95,35.52,358,163,259,780,50,28,4,402,77,42,11.4,9.45,15.56,19,11,20,790.35,521,527.98,4.9,6.56,6.56,34.76,35.11,34.68,116.03,113.69,2003,2364,0,0,0,0,0,0
8480015,2024,Owen Tippett,PHI,R,5on5,52,41868,955,30.81,0.52,0.55,0.49,0.48,0.51,0.5,264,117.53,8.7,7.3,27.94,3.77,63.13,49.15,8.6,8.85,8.75,3,3,102,58,76,236,19,13,11,0,17,1,38,80,89,147,6,14,4,68,18,32,127,29,4,3.69,3.87,1.14,8,5,0,236.43,160,161.39,16,1.51,1.99,0.61,9.6,9.72,9.64,955,145,73,155,582,117,136,132,570,4,5,114511,14,14,7,45,341.73,28.26,26.82,28.52,27.06,303,168,193,664,27,32,2,364,76,31,10.3,9.59,8.36,13,12,2,665.25,471,472.39,4.53,6.77,7.01,25.78,25.93,25.35,324.04,25.78,24.46,26.31,24.92,301,146,242,689,32,27,4,356,63,28,9.81,7.84,8.13,15,9,8,699.35,447,453.98,4.18,6.19,6.19,23.76,24.1,23.71,84.04,69.63,1693,1837,3.15,0.45,45,17,34,16
8480015,2024,Owen Tippett,PHI,R,4on5,52,209,10,4.25,0,0.23,0,0.17,0,0.21,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,8,0,1,0,9,0,1,2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47,0.64,0.63,0.64,0.63,4,1,1,6,0,1,0,2,2,1,0.08,0.2,0.36,0,0,0,6,5,5,0.08,0.36,0.36,0.36,0.36,0.36,0.9,3.08,12,58,0,0,0,0,0,0
8480015,2024,Owen Tippett,PHI,R,5on4,52,6804,107,30.14,0.88,0.84,0.82,0.82,0.79,0.78,214,17.72,1.04,1.45,3.84,0.62,12.76,6.29,0.99,1.04,0.99,3,1,17,9,14,40,4,0,1,0,7,0,11,7,17,26,0,0,0,2,3,6,21,5,0,0.5,0.53,0,0,0,0,40,26,26,1,0.36,0.05,0,1.4,1.4,1.34,107,66,4,8,29,11,6,18,72,0,0,6733,0,0,0,1,77.85,8.67,8.24,8.67,8.24,76,34,40,150,13,7,2,83,14,13,2.08,1.74,4.85,2,5,6,150,110,110,1.93,1.19,1.19,9.41,9.41,9,19.51,1.22,1.21,1.22,1.21,26,3,4,33,2,0,0,25,4,0,0.76,0.46,0,0,2,0,33,29,29,0.24,0,0,1.46,1.46,1.46,11.07,2.13,147,32,0.01,0,1,0,1,0
8471214,2024,Alex Ovechkin,WSH,L,other,39,1904,31,35.42,0.67,0.49,0.62,0.3,0.63,0.36,130,15.54,6.8,0.72,2.39,0.45,6.74,4.9,6.45,6.8,6.45,2,0,20,2,8,30,11,9,0,0,3,0,6,4,11,13,0,0,0,3,2,0,10,2,10,0.36,0.21,6.24,1,0,8,30,22,22,0,0.22,0,0,7.03,7.03,6.64,31,3,4,0,24,5,4,11,11,0,0,2775,0,0,0,2,41.16,13.75,12.73,13.75,12.73,44,12,21,77,14,3,0,28,9,19,1.05,1.35,11.36,1,1,12,77,56,56,0.73,1.11,1.11,13.37,13.37,12.38,23.46,6.64,6.25,6.64,6.25,20,13,14,47,3,2,0,12,11,10,0.51,1.39,4.75,0,0,3,47,33,33,0.57,0.49,0.61,6.61,6.61,6.22,5.41,5.7,43,98,0,0,0,0,0,0
8471214,2024,Alex Ovechkin,WSH,L,all,39,41256,771,39.77,0.61,0.48,0.57,0.44,0.58,0.45,152,140.15,17.54,8.33,34.79,5.4,75.05,51.88,16.53,17.6,16.59,9,8,141,52,79,272,43,26,8,0,29,0,52,78,115,167,5,10,0,74,11,28,141,32,20,4.49,3.74,9.32,10,5,11,275.29,193,195.8,7,1.97,2.16,1.9,17.61,17.72,17.06,771,201,21,112,437,58,135,146,432,0,0,101281,10,0,0,9,433.94,54.39,50.74,54.5,50.85,395,197,205,797,63,51,5,407,118,67,11.59,14.98,27.81,23,15,25,804.99,592,598.82,7.17,11.58,10.95,50.6,50.79,48.52,317.55,35.26,33.87,35.16,33.76,295,132,164,591,23,31,2,287,99,41,8.59,13.03,13.65,4,12,7,583.2,427,423.53,4.42,7.48,7.48,32.21,32.09,31.39,79.68,85.62,1460,1864,0,0,0,0,0,0
8471214,2024,Alex Ovechkin,WSH,L,5on5,39,29474,667,39.77,0.43,0.52,0.47,0.48,0.48,0.5,264,80.6,6.66,4.8,21.41,3.41,43.18,32.56,6.5,6.72,6.56,6,3,80,32,38,150,22,13,5,0,16,0,19,59,67,99,4,8,0,69,5,21,86,21,5,2.75,2.56,1.34,8,5,0,153.29,112,114.81,6,1.01,1.2,0.95,6.7,6.82,6.73,667,136,17,108,406,47,123,117,380,0,0,86971,8,0,0,7,238.36,18.93,18.38,19.05,18.49,211,118,106,435,30,21,3,261,52,16,7.51,6.92,4.5,17,10,3,442.99,329,335.82,2.98,4.1,3.47,18.43,18.63,18.29,259.99,24.61,23.65,24.5,23.55,239,112,143,494,15,26,1,249,77,25,7.29,10.24,7.08,4,9,2,486.2,351,347.53,3.46,6.22,6.1,21.97,21.86,21.56,67.48,62.17,1354,1460,1.5,0.58,21,31,18,19
8471214,2024,Alex Ovechkin,WSH,L,4on5,39,45,3,6.93,0,0.26,0,0.18,0,0.19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.04,0.04,0.04,0.04,0,1,2,3,0,0,0,1,0,0,0.04,0,0,0,0,0,3,1,1,0.02,0,0,0.07,0.07,0.07,0.97,2.8,7,32,0,0,0,0,0,0
8471214,2024,Alex Ovechkin,WSH,L,5on4,39,9833,70,38.98,0.85,0.76,0.86,0.75,0.84,0.75,52,42.68,3.97,2.75,10.72,1.5,24.42,13.64,3.47,3.97,3.47,1,5,39,18,32,89,10,4,3,0,9,0,27,14,35,53,1,2,0,1,4,7,43,9,5,1.27,0.97,1.74,1,0,3,89,57,57,1,0.72,0.97,0.94,3.75,3.75,3.57,70,62,0,4,4,6,8,18,38,0,0,314,2,0,0,0,153.1,21.59,19.53,21.59,19.53,138,67,77,282,19,27,2,116,57,32,2.93,6.71,11.95,5,4,10,282,205,205,3.44,6.37,6.37,18.67,18.67,17.72,31.61,3.7,3.65,3.7,3.65,34,6,5,45,4,3,1,25,9,6,0.74,1.14,1.82,0,2,2,45,40,40,0.33,0.77,0.77,3.25,3.25,3.24,0.2,0.06,3,1,0.06,0.06,1,1,1,1
8477932,2024,Aaron Ekblad,FLA,D,other,49,3903,63,27.8,0.55,0.44,0.56,0.45,0.55,0.45,86,5.21,0.8,0.33,1.11,0.18,2.55,2.03,0.71,0.8,0.71,1,1,3,4,6,13,2,0,0,0,1,0,4,2,3,7,1,2,0,4,0,1,3,3,1,0.08,0.36,0.36,0,0,0,13,7,7,1,0.09,0,0.36,0.53,0.53,0.5,63,12,20,14,17,7,10,13,33,0,0,3689,2,0,0,7,49.62,12.73,10.9,12.73,10.9,45,25,32,102,10,8,1,27,22,21,0.97,2.76,9.01,1,1,8,102,70,70,1.09,1.72,1.72,12.11,12.11,10.59,41.57,10.44,9.96,10.44,9.96,41,16,22,79,10,5,0,33,10,14,1.07,1.13,8.24,0,0,10,79,57,57,0.88,0.61,0.61,10.71,10.71,10.22,8.34,10.52,66,81,0,0,0,0,0,0
8477932,2024,Aaron Ekblad,FLA,D,all,49,68944,1413,36.5,0.55,0.55,0.55,0.55,0.55,0.54,89,108.15,5.38,6.71,30.48,3.73,65.55,46.15,5.07,5.35,5.04,11,12,94,64,95,253,26,3,16,0,24,0,57,58,91,155,20,43,0,79,19,48,144,11,3,3.04,1.24,1.1,3,0,0,252.81,158,157.32,22,1.49,4.06,0.85,6.03,5.99,5.73,1413,190,220,184,819,179,167,221,846,0,0,109142,43,29,13,62,715.34,76.78,71.42,76.94,71.59,673,326,365,1364,72,77,9,730,180,89,20.36,22.15,34.27,28,17,27,1370.01,999,1000.92,10.93,17.01,17.01,70.69,70.88,66.91,609.75,63.14,60.21,62.75,59.87,567,266,271,1104,59,67,6,615,142,76,16.86,17.7,28.58,15,21,23,1100.19,833,829.54,9.65,13.9,13.9,58.88,58.72,57.04,93.42,76.8,1836,1529,0,0,0,0,0,0
8477932,2024,Aaron Ekblad,FLA,D,5on5,49,51730,1119,36.5,0.52,0.56,0.55,0.55,0.55,0.54,150,78.93,2.59,4.45,23.73,2.78,48.59,33.86,2.53,2.56,2.5,3,7,64,52,71,187,13,3,10,0,19,0,41,43,61,113,18,39,0,63,16,43,114,2,0,2.35,0.24,0,3,0,0,186.81,116,115.32,19,0.89,2.65,0.22,3.26,3.23,3.16,1119,126,124,145,724,152,126,165,676,0,0,92543,39,27,12,48,527.71,41.14,39.71,41.31,39.88,495,245,265,1005,37,53,5,590,112,38,16.25,13.9,11,22,8,7,1011.01,740,741.92,6.85,9.88,9.88,38.11,38.29,37.59,438.77,37.54,35.8,37.14,35.44,402,199,205,806,31,44,4,461,97,43,13.09,12.22,12.24,13,13,5,802.19,601,597.54,5.74,10.12,10.12,33.15,32.98,32.32,65.7,51.99,1505,1253,2.85,0.37,71,13,60,10
8477932,2024,Aaron Ekblad,FLA,D,4on5,49,6561,138,36.3,0.12,0.17,0.16,0.17,0.16,0.2,112,4.39,0.33,0.18,0.74,0.14,1.31,3.3,0.33,0.33,0.33,0,2,6,0,1,7,2,0,1,0,0,0,0,5,6,6,1,2,0,8,3,3,4,2,0,0.13,0.21,0,0,0,0,7,6,6,1,0.04,0.44,0,0.38,0.38,0.37,138,1,73,12,52,5,27,23,83,0,0,6170,2,0,0,2,21.14,1.87,1.82,1.87,1.82,24,5,7,36,5,1,0,23,5,1,0.78,0.66,0.44,2,3,0,36,29,29,0.23,0.44,0.44,1.67,1.67,1.64,110.89,13.81,13.17,13.81,13.17,104,47,41,192,15,17,2,104,29,18,2.24,3.72,7.85,1,6,8,192,151,151,2.86,3.05,3.05,13.62,13.62,13.16,1.93,9.6,30,148,0.24,0,3,0,3,0
8477932,2024,Aaron Ekblad,FLA,D,5on4,49,6750,93,36.05,0.94,0.98,0.89,0.93,0.87,0.92,82,19.62,1.66,1.75,4.9,0.62,13.11,6.97,1.49,1.66,1.49,6,2,21,8,17,46,8,0,5,0,4,0,12,8,21,29,0,0,0,4,0,1,23,4,2,0.48,0.44,0.74,0,0,0,46,29,29,1,0.46,0.97,0.27,1.85,1.85,1.69,93,51,3,13,26,15,4,20,54,0,0,6348,0,2,1,5,116.17,20.92,18.88,20.92,18.88,108,51,61,220,19,15,3,90,40,29,2.37,4.73,13.83,3,4,12,220,159,159,2.74,4.98,4.98,18.69,18.69,16.97,18.53,1.35,1.28,1.35,1.28,20,4,3,27,3,1,0,17,6,1,0.47,0.63,0.25,1,2,0,27,24,24,0.18,0.12,0.12,1.41,1.41,1.33,15.66,0.39,199,14,0.37,0,4,0,4,0
8477444,2024,Andre Burakovsky,SEA,L,other,54,1462,35,9.73,0.34,0.34,0.69,0.6,0.72,0.56,210,1.53,0.44,0.15,0.18,0.06,0.87,0.3,0.25,0.44,0.25,1,2,2,0,2,4,3,0,0,0,2,0,0,0,2,2,0,0,1,0,0,0,0,0,2,0,0,0.44,0,0,0,4,2,2,0,0.05,0,0,0.5,0.5,0.29,35,8,1,1,25,14,3,9,9,1,0,5016,0,2,1,0,22.43,3.08,2.51,3.08,2.51,20,11,12,43,4,2,1,17,10,4,0.72,1.36,1,3,1,0,43,31,31,0.52,0.42,0.42,3.17,3.17,2.61,7.31,6.09,5.79,6.09,5.79,4,8,7,19,4,0,0,1,0,11,0.03,0,6.06,0,0,4,19,12,12,0.07,0,0,6.16,6.16,5.85,8.56,16.26,128,84,0,0.04,0,1,0,1
8477444,2024,Andre Burakovsky,SEA,L,all,54,47588,950,18.58,0.48,0.45,0.53,0.46,0.52,0.46,401,86.78,7.78,5.97,20.17,2.84,49.3,33.93,7.4,7.7,7.32,11,5,81,39,39,159,21,5,6,1,19,0,45,45,76,115,4,8,2,24,15,20,92,21,7,3.11,2.66,2.01,2,2,1,156.36,120,118.41,4,1.3,1.61,1.57,7.51,7.42,7.11,950,132,99,141,578,156,135,138,521,2,2,148353,8,14,7,20,440.13,37.48,35.79,37.08,35.42,401,214,235,850,39,37,3,484,99,32,13.84,13.14,10.49,21,12,6,831.63,615,604.96,6.4,7.62,7.62,36.27,35.91,34.61,402.19,40.51,39.25,41.04,39.78,348,212,190,750,37,42,5,417,97,46,12.26,12.26,15.99,16,12,9,768.98,560,572.56,5.3,8.65,8.65,37.15,37.71,36.9,115.78,138.79,2291,2719,0,0,0,0,0,0
8477444,2024,Andre Burakovsky,SEA,L,5on5,54,40938,823,18.58,0.43,0.46,0.48,0.47,0.47,0.48,335,71.23,5.51,4.66,17.05,2.3,40.14,29.35,5.41,5.43,5.33,8,3,66,33,30,129,16,5,6,1,13,0,35,40,61,94,4,8,1,24,15,18,79,18,2,2.65,2.4,0.46,2,2,1,126.36,99,97.41,4,0.96,1.61,0.93,5.54,5.45,5.38,823,98,97,135,493,125,123,113,462,1,2,119711,8,10,5,20,336.19,24.65,23.99,24.25,23.62,300,170,191,661,28,31,2,384,68,18,10.49,9.07,5.1,16,9,3,642.63,470,459.96,4.15,6.16,6.16,22.66,22.29,21.97,382,32.91,31.96,33.44,32.48,329,203,180,712,32,41,5,407,94,31,11.92,11.93,9.06,16,12,4,730.98,532,544.56,5.06,8.64,8.65,29.32,29.88,29.37,72.47,85.37,1838,2084,0.48,0.43,17,17,13,12
8477444,2024,Andre Burakovsky,SEA,L,4on5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477444,2024,Andre Burakovsky,SEA,L,5on4,54,5188,92,17.88,0.86,0.88,0.89,0.81,0.88,0.78,256,13.29,1.78,1.12,2.82,0.46,7.95,3.87,1.7,1.78,1.7,2,0,12,6,7,25,2,0,0,0,4,0,9,5,12,18,0,0,0,0,0,2,12,3,3,0.42,0.26,1.1,0,0,0,25,18,18,0,0.28,0,0.63,1.42,1.42,1.4,92,26,1,5,60,17,9,16,50,0,0,7915,0,0,0,0,79.23,9.53,9.07,9.53,9.07,79,32,31,142,7,4,0,81,20,10,2.56,2.58,4.39,2,2,3,142,111,111,1.71,1.04,1.04,10.2,10.2,9.79,12.13,1.49,1.49,1.49,1.49,14,1,3,18,1,1,0,8,3,4,0.29,0.33,0.88,0,0,1,18,15,15,0.16,0.01,0,1.65,1.65,1.65,17.54,2.45,180,41,0,0.17,0,2,0,2
